code_insee,commune,code_prelevement,date_prelevement,conclusion_ars,potable_ars,ph,Conductivity,Turbidity,Sulfate,Hardness,Organic_carbon,Trihalomethanes,Chloramines,Solids
29019,Brest,02900266957,2026-03-19T09:10:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.9,347.0,0.33,20.0,11.0,0.67,,0.23,
29019,Brest,02900266865,2026-03-11T11:25:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.7,324.0,0.2,20.0,10.0,0.76,,0.32,
29019,Brest,02900267244,2026-03-09T09:30:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.9,316.0,0.2,17.0,10.0,0.73,1.54,0.5,
37261,Tours,03700135272,2026-04-22T10:10:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.5,281.0,0.0,17.1,11.7,1.5,,0.24,
37261,Tours,03700135256,2026-04-22T09:26:00Z,Eau d'alimentation conforme aux limites de qualité. Eau agressive.,1,7.4,330.0,0.0,17.0,12.4,1.5,15.0,0.19,
37261,Tours,03700135245,2026-04-22T08:53:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,297.0,0.0,17.1,12.6,1.5,,0.19,
37261,Tours,03700135284,2026-04-22T08:06:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.7,282.0,0.0,16.9,11.7,1.6,,0.23,
37261,Tours,03700135255,2026-04-15T11:46:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,288.0,0.0,16.8,12.0,1.6,,0.14,
37261,Tours,03700135273,2026-04-08T12:01:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.7,279.0,0.0,15.7,12.3,1.7,,0.23,
37261,Tours,03700135257,2026-04-08T09:25:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.5,270.0,0.0,16.3,11.5,1.7,,0.35,
37261,Tours,03700135014,2026-03-23T10:08:00Z,"Eau d'alimentation, prélevée au point de mise en distribution, conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.",1,7.6,257.0,0.0,15.0,11.0,2.0,,0.35,
37261,Tours,03700135025,2026-03-19T10:40:00Z,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité pour le paramètre Carbone Organique Total. L’exploitant est tenu de mettre en place une surveillance de ce paramètre. Le dépassement de COT ne présente pas dans cette analyse un risque pour la santé des consommateurs.,0,7.4,283.0,0.0,14.7,10.5,2.2,,0.23,
37261,Tours,03700135043,2026-03-19T10:20:00Z,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité pour le paramètre Carbone Organique Total. L’exploitant est tenu de mettre en place une surveillance de ce paramètre. Le dépassement de COT ne présente pas dans cette analyse un risque pour la santé des consommateurs.,0,7.7,256.0,0.0,14.4,10.2,2.1,,0.15,
37261,Tours,03700135026,2026-03-19T09:48:00Z,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité pour le paramètre Carbone Organique Total. L’exploitant est tenu de mettre en place une surveillance de ce paramètre. Le dépassement de COT ne présente pas dans cette analyse un risque pour la santé des consommateurs.,0,7.7,283.0,0.0,14.3,10.4,2.1,,0.18,
37261,Tours,03700135027,2026-03-19T09:21:00Z,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité pour le paramètre Carbone Organique Total. L’exploitant est tenu de mettre en place une surveillance de ce paramètre. Le dépassement de COT ne présente pas dans cette analyse un risque pour la santé des consommateurs.,0,8.0,273.0,0.0,15.5,11.0,2.3,,0.1,
80021,Amiens,08000133974,2026-04-23T12:29:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.1,550.0,0.0,5.7,25.1,0.34,,0.41,
80021,Amiens,08000133973,2026-04-23T12:12:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.1,550.0,0.0,5.7,24.8,0.33,,0.42,
80021,Amiens,08000133994,2026-04-23T11:35:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.0,620.0,0.0,9.6,29.4,0.5,,,
80021,Amiens,08000133711,2026-03-31T12:42:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,620.0,0.0,6.1,27.1,0.43,,,
80021,Amiens,08000133712,2026-03-31T10:35:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.1,630.0,0.0,11.8,28.2,0.62,,,
80021,Amiens,08000133710,2026-03-31T09:24:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.3,630.0,0.49,10.2,27.6,0.54,,,
80021,Amiens,08000133370,2026-03-05T12:08:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,555.0,0.0,6.7,26.1,0.35,,0.28,
80021,Amiens,08000133369,2026-03-05T09:08:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,545.0,0.0,5.8,25.6,0.32,,0.38,
80021,Amiens,08000133356,2026-03-03T13:14:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,610.0,0.0,6.2,28.0,0.36,,,
80021,Amiens,08000133355,2026-03-03T09:58:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,640.0,0.0,12.0,29.1,0.56,,,
80021,Amiens,08000133357,2026-03-03T08:54:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,640.0,0.32,10.4,28.8,0.48,,,
80021,Amiens,08000133458,2026-02-18T10:04:00Z,"Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. Par ailleurs, l’analyse a révélé la présence de perchlorate dans une concentration toutefois inférieure au seuil de 4µg/l, seuil de restriction d'usage pour les nourrissons recommandé par l'Anses.",1,7.2,625.0,0.0,11.8,28.1,0.63,,,
87085,Limoges,08700128098,2026-04-27T13:30:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.0,257.0,0.0,6.2,9.2,1.4,8.0,0.6,
87085,Limoges,08700127874,2026-04-27T10:54:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.3,253.0,0.0,,,,,0.1,
87085,Limoges,08700127882,2026-04-27T10:20:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.0,256.0,0.0,5.9,9.2,1.4,,0.3,
87085,Limoges,08700127875,2026-04-27T10:18:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.1,259.0,0.0,,,,,0.5,
87085,Limoges,08700127883,2026-04-27T09:55:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.0,257.0,0.0,8.1,9.1,1.4,,0.25,
87085,Limoges,08700127863,2026-04-23T12:23:00Z,Eau ne respectant pas les exigences de qualité bactériologique des eaux destinées à la consommation humaine. Contamination bactériologique nécessitant une surveillance accrue des installations de production et de stockage.,0,8.2,254.0,0.0,,,,,0.6,
87085,Limoges,08700127862,2026-04-23T12:13:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.2,250.0,0.0,,,,,0.35,
87085,Limoges,08700127824,2026-04-20T10:40:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.8,266.0,0.0,5.7,9.8,1.4,,0.3,
87085,Limoges,08700127825,2026-04-20T08:50:00Z,Eau ne respectant pas les exigences de qualité bactériologique des eaux destinées à la consommation humaine. Contamination bactériologique nécessitant une surveillance accrue des installations de production et de stockage.,0,7.8,259.0,0.0,5.8,9.5,1.4,,0.25,
87085,Limoges,08700127785,2026-04-14T13:49:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.9,250.0,0.0,5.1,9.8,1.3,,0.4,
87085,Limoges,08700127786,2026-04-14T12:08:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.9,254.0,0.0,5.1,9.9,1.3,,0.35,
87085,Limoges,08700127702,2026-04-10T10:41:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.1,252.0,0.0,,,,,0.25,
66136,Perpignan,06600226932,2026-04-20T14:47:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.9,345.0,0.27,37.0,15.2,0.52,,0.26,
66136,Perpignan,06600226934,2026-04-20T14:07:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.6,306.0,0.13,31.1,12.5,0.23,,0.24,
66136,Perpignan,06600226936,2026-04-13T12:58:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.5,514.0,0.0,33.2,13.6,0.0,,0.33,
66136,Perpignan,06600226931,2026-04-13T12:40:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.6,301.0,0.11,31.1,11.3,0.0,,0.4,
66136,Perpignan,06600226930,2026-04-13T07:46:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.5,298.0,0.0,31.4,11.3,0.0,,0.4,
66136,Perpignan,06600226935,2026-04-07T09:41:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.5,477.0,0.31,36.3,22.1,0.42,,0.41,
66136,Perpignan,06600226933,2026-04-07T09:06:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.8,339.0,0.26,34.7,16.0,0.62,,0.28,
66136,Perpignan,06600226849,2026-04-03T10:30:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.5,817.0,0.0,50.5,30.7,0.26,,0.4,
66136,Perpignan,06600226633,2026-03-16T10:47:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.6,523.0,0.0,32.6,23.1,0.0,,0.22,
66136,Perpignan,06600226634,2026-03-16T10:24:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.7,326.0,0.14,32.1,14.5,0.3,,0.28,
66136,Perpignan,06600226637,2026-03-16T10:00:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.7,321.0,0.0,32.2,14.4,0.31,,0.2,
66136,Perpignan,06600226561,2026-03-11T09:46:00Z,Eau d'alimentation non conforme aux exigences de qualité en vigueur. E au incrustante.,0,7.5,481.0,0.18,0.0,20.9,0.0,,0.36,
25056,Besançon,02500153721,2026-04-29T13:03:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.0,434.0,0.33,5.3,22.7,1.17,,0.06,
25056,Besançon,02500153719,2026-04-29T09:40:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.6,530.0,0.0,6.5,30.2,0.87,,0.45,
25056,Besançon,02500153720,2026-04-29T09:19:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.0,431.0,0.25,5.3,22.7,1.17,,0.23,
25056,Besançon,02500153591,2026-04-13T14:25:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l 'ensemble des paramètres mesurés.,1,8.1,450.0,0.27,5.3,23.0,1.12,,0.25,
25056,Besançon,02500153586,2026-04-13T13:43:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l 'ensemble des paramètres mesurés.,1,7.6,506.0,0.0,11.0,26.3,0.42,,0.2,
25056,Besançon,02500153479,2026-04-01T07:55:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.0,466.0,0.21,5.9,26.8,1.06,,0.2,
25056,Besançon,02500153492,2026-03-31T10:41:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.6,476.0,0.0,4.8,27.6,0.66,,0.25,
25056,Besançon,02500153430,2026-03-23T12:56:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.0,467.0,0.22,5.2,26.2,1.08,,0.3,
25056,Besançon,02500153374,2026-03-18T13:25:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.0,478.0,0.0,6.1,24.5,0.98,,0.25,
25056,Besançon,02500153367,2026-03-18T08:55:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.5,508.0,0.41,11.0,26.7,0.38,,0.4,
25056,Besançon,02500153368,2026-03-18T08:10:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.9,493.0,0.0,8.8,26.1,0.63,,0.2,
25056,Besançon,02500153338,2026-03-09T08:26:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,8.0,469.0,0.26,5.0,25.0,0.87,,0.3,
57463,Metz,05700183023,2026-04-28T10:08:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.8,570.0,0.0,41.0,27.8,1.1,17.2,0.77,
57463,Metz,05700183024,2026-04-28T09:44:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.8,570.0,0.0,42.0,28.5,1.1,,0.41,
57463,Metz,05700182852,2026-04-23T14:48:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.7,570.0,0.5,41.0,27.7,1.1,,0.43,
57463,Metz,05700182651,2026-04-08T10:02:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.8,560.0,0.1,43.0,29.0,1.3,,0.4,
57463,Metz,05700182678,2026-04-08T09:21:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.9,570.0,0.0,43.0,29.1,1.3,3.96,0.64,
57463,Metz,05700181996,2026-02-23T12:51:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.5,510.0,0.1,61.0,24.7,1.5,,0.5,
57463,Metz,05700181891,2026-02-18T11:40:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.6,510.0,0.2,67.0,24.8,1.2,,0.34,
57463,Metz,05700181522,2026-02-04T12:39:00Z,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,0,7.6,560.0,0.1,54.0,28.6,2.1,,0.52,
57463,Metz,05700181531,2026-02-04T12:38:00Z,Eau d'alimentation conforme aux limites de qualité et non conforme aux références de qualité.,0,7.6,580.0,0.1,50.0,29.2,2.1,34.6,0.74,
57463,Metz,05700181299,2026-01-23T11:48:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,6.6,610.0,0.1,53.0,29.7,1.3,,0.0,
57463,Metz,05700181298,2026-01-23T10:27:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.4,520.0,0.6,63.0,24.8,1.2,,0.05,
57463,Metz,05700181296,2026-01-23T10:00:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.6,590.0,0.5,57.0,28.5,1.2,,0.31,
45234,Orléans,04500169784,2026-04-10T12:36:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.6,402.0,0.14,8.2,18.69,0.73,,0.49,
45234,Orléans,04500169782,2026-04-10T09:50:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.7,429.0,0.15,8.2,18.05,0.78,,0.31,
45234,Orléans,04500169783,2026-04-10T09:21:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.7,426.0,0.18,8.3,18.27,0.83,,0.31,
45234,Orléans,04500169727,2026-04-02T09:21:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.7,505.0,0.22,18.5,22.1,0.96,,0.31,
45234,Orléans,04500169601,2026-03-27T14:23:00Z,"Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés. Les teneurs en plomb, cuivre et nickel ne valent que pour le point d'utilisation où elles ont été respectivement mesurées. Compte tenu de l'influence du réseau de distribution d'eau (réseau intérieur et éventuellement branchement public) sur la dissolution des métaux, ces valeurs ne sont pas représentatives de la qualité de l'eau pour l'ensemble des consommateurs du réseau de distribution (circulaire DGS/SD7A n°45 du 5 février 2004).",1,7.8,506.0,0.12,13.1,21.39,0.49,,0.37,
45234,Orléans,04500169600,2026-03-27T12:20:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.7,392.0,0.0,7.5,18.35,0.21,,0.49,
45234,Orléans,04500169599,2026-03-27T11:40:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.7,380.0,0.11,8.1,17.79,0.78,49.3,0.55,
45234,Orléans,04500169637,2026-03-26T09:52:00Z,Eau produite conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés après traitement.,1,7.52,509.0,0.13,0.0,24.96,0.65,2.1,0.42,
45234,Orléans,04500169623,2026-03-24T09:54:00Z,Eau produite conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés après traitement.,1,7.8,397.0,0.22,7.7,16.8,0.6,26.3,0.51,
45234,Orléans,04500169624,2026-03-24T09:24:00Z,Eau produite conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés après traitement.,1,7.7,378.0,0.0,7.7,17.28,0.6,2.3,0.59,
45234,Orléans,04500169561,2026-03-13T10:51:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.6,521.0,0.12,12.2,24.06,0.61,,0.28,
45234,Orléans,04500169381,2026-03-05T11:11:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.6,371.0,0.0,7.2,17.05,0.96,,0.47,
76540,Rouen,07600306789,2026-04-27T11:20:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,616.0,1.23,10.6,29.5,0.35,,0.44,
76540,Rouen,07600306788,2026-04-27T10:28:00Z,"Turbidité non conforme aux exigences de qualité sur le prélèvement réalisé, une deuxième analyse de contrôle a été effectuée.",0,7.7,603.0,3.52,10.4,29.1,0.0,,0.42,
76540,Rouen,07600306722,2026-04-22T09:05:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.9,600.0,0.0,10.8,26.3,0.0,,0.39,
76540,Rouen,07600306723,2026-04-22T08:25:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.3,618.0,0.0,10.4,27.6,0.0,,0.36,
76540,Rouen,07600306383,2026-04-02T12:10:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,632.0,0.0,9.1,28.6,0.35,,0.43,
76540,Rouen,07600306758,2026-04-02T10:10:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.6,606.0,0.0,0.0,28.5,0.25,0.0,0.36,
76540,Rouen,07600306164,2026-03-19T10:25:00Z,Eau d'alimentation conforme aux exigences de qualité en vigueur pour l'ensemble des paramètres mesurés.,1,7.2,600.0,0.0,13.9,26.8,0.35,,0.34,
